User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time
4020,Edward,20-03-2024,12-02-2024,15.99,81,Sci-Fi,1,6,NO,390,43,UK,Debit Card,Mandarin,33,4,NO,Paused,4162,Desktop,45-54,Afternoon
1635,Larry,22-12-2023,12-05-2024,15.99,321,Sci-Fi,1,5,YES,276,182,Australia,Cryptocurrency,Mandarin,52,4.9,YES,Expired,1013,Smart TV,35-44,Afternoon
9257,Jonathan,06-05-2024,29-11-2024,7.99,114,Horror,1,1,YES,896,9,Australia,Debit Card,Mandarin,60,3.2,NO,Expired,2731,Desktop,18-24,Morning
6380,Jennifer,04-04-2023,14-12-2024,7.99,493,Drama,5,2,YES,29,82,India,Cryptocurrency,Hindi,64,3.4,NO,Paused,833,Smartphone,18-24,Evening
6385,Travis,19-07-2023,28-11-2024,11.99,475,Documentary,1,5,NO,523,30,Germany,Cryptocurrency,German,2,4.8,NO,Expired,2428,Smartphone,18-24,Late Night
6858,Michelle,23-12-2023,12-12-2024,11.99,287,Documentary,1,2,NO,918,82,India,Debit Card,German,81,3.2,NO,Active,4555,Smart TV,55+,Afternoon
8875,Larry,28-03-2023,17-12-2024,15.99,138,Action,5,2,NO,40,166,UK,Cryptocurrency,French,83,4.2,NO,Active,4777,Tablet,25-34,Morning
3334,Kenneth,04-07-2024,12-05-2024,15.99,198,Action,3,1,YES,614,69,France,PayPal,Spanish,27,3.6,YES,Paused,459,Smartphone,25-34,Late Night
5850,Joshua,08-07-2023,12-11-2024,15.99,164,Action,2,1,NO,833,89,France,Cryptocurrency,Spanish,32,4.9,NO,Paused,2644,Smart TV,18-24,Evening
8593,James,23-07-2024,12-10-2024,15.99,65,Horror,4,3,NO,238,39,France,Cryptocurrency,German,23,4.7,NO,Cancelled,2678,Smart TV,45-54,Evening
6278,Richard,18-06-2023,25-11-2024,7.99,388,Drama,1,6,YES,861,59,USA,Debit Card,Hindi,42,4.4,NO,Active,1129,Laptop,45-54,Morning
1388,Michael,19-01-2024,12-10-2024,15.99,412,Romance,3,3,YES,999,127,USA,Cryptocurrency,Hindi,4,4,NO,Active,1258,Desktop,18-24,Late Night
2521,Jessica,30-04-2024,27-11-2024,15.99,267,Action,4,4,NO,118,6,USA,Cryptocurrency,English,57,5,NO,Active,3213,Smartphone,55+,Evening
1269,Helen,01-09-2023,29-11-2024,15.99,29,Action,3,2,NO,404,177,USA,Cryptocurrency,Spanish,81,4.4,NO,Cancelled,4127,Tablet,18-24,Evening
9959,Dustin,09-11-2024,12-10-2024,15.99,454,Action,5,6,YES,938,75,Germany,Debit Card,German,51,3.1,NO,Expired,1961,Smart TV,25-34,Afternoon
7549,Jeremiah,30-05-2024,28-11-2024,15.99,119,Romance,1,5,YES,112,181,France,Credit Card,German,47,3.2,YES,Cancelled,1708,Desktop,18-24,Afternoon
4747,John,02-10-2024,12-09-2024,11.99,311,Action,5,1,YES,430,188,UK,Credit Card,French,78,4.4,YES,Paused,2288,Smart TV,55+,Morning
8320,Heather,01-02-2024,12-09-2024,15.99,122,Comedy,2,2,NO,626,69,USA,PayPal,Mandarin,17,4.2,YES,Cancelled,4570,Laptop,35-44,Morning
1333,Mark,16-04-2024,19-11-2024,15.99,300,Sci-Fi,5,4,YES,819,143,Canada,Credit Card,German,23,5,NO,Cancelled,2547,Desktop,45-54,Evening
5254,Thomas,09-11-2024,30-11-2024,15.99,59,Romance,4,3,NO,718,3,Canada,Debit Card,German,43,4.2,YES,Cancelled,4655,Desktop,18-24,Late Night
6842,Cody,22-06-2023,12-08-2024,15.99,34,Drama,1,4,YES,109,174,Canada,Debit Card,Hindi,74,4.4,YES,Expired,1656,Tablet,55+,Late Night
9333,Jonathon,17-12-2023,17-12-2024,11.99,23,Comedy,2,1,NO,544,25,India,Cryptocurrency,German,47,3.6,NO,Active,2761,Laptop,25-34,Evening
9122,Kyle,08-03-2024,12-11-2024,15.99,168,Action,3,2,YES,25,171,France,PayPal,Hindi,79,4,NO,Active,773,Desktop,25-34,Evening
6221,Jessica,16-11-2024,25-11-2024,11.99,306,Action,5,1,YES,513,70,USA,Credit Card,Spanish,86,3.7,NO,Cancelled,1652,Desktop,18-24,Late Night
9957,Richard,11-08-2023,13-12-2024,15.99,433,Documentary,2,6,YES,1000,48,France,Debit Card,Spanish,92,3.7,NO,Expired,1037,Tablet,55+,Late Night
4680,Alexandria,16-12-2024,12-11-2024,11.99,221,Romance,5,5,YES,749,66,USA,Cryptocurrency,German,37,3.3,YES,Cancelled,4505,Smart TV,35-44,Afternoon
5974,Spencer,20-10-2024,23-11-2024,15.99,236,Documentary,3,5,YES,600,199,UK,Cryptocurrency,German,56,3.7,NO,Paused,3648,Tablet,18-24,Evening
6938,Diana,05-05-2024,12-12-2024,11.99,75,Action,4,6,NO,897,59,Germany,Credit Card,Hindi,11,3.4,NO,Active,4015,Desktop,18-24,Afternoon
1175,Todd,03-12-2024,21-11-2024,15.99,325,Comedy,3,6,YES,412,117,Germany,Credit Card,Hindi,48,4,YES,Paused,2050,Tablet,25-34,Afternoon
1260,Harold,03-12-2024,12-03-2024,7.99,217,Documentary,5,2,NO,669,155,Germany,Debit Card,Mandarin,40,4.8,YES,Paused,2390,Tablet,35-44,Late Night
4645,Stephanie,30-05-2023,14-12-2024,7.99,178,Action,4,5,YES,323,130,Germany,Cryptocurrency,French,29,3,YES,Cancelled,3079,Desktop,35-44,Afternoon
1637,Kimberly,04-05-2024,19-11-2024,15.99,74,Sci-Fi,4,3,YES,646,38,UK,Cryptocurrency,Hindi,37,4.1,NO,Expired,4111,Tablet,45-54,Late Night
7960,Pamela,01-09-2023,22-11-2024,15.99,373,Comedy,1,3,NO,507,130,Canada,Credit Card,English,41,3.3,YES,Paused,3221,Smartphone,18-24,Morning
9693,Gregg,28-03-2024,30-11-2024,15.99,64,Comedy,5,1,NO,881,15,UK,PayPal,Mandarin,22,3.6,NO,Cancelled,2461,Tablet,18-24,Afternoon
8743,Katherine,30-01-2024,25-11-2024,11.99,129,Action,3,5,YES,594,127,India,PayPal,German,79,3.9,NO,Active,2858,Smartphone,45-54,Morning
3379,Grant,09-08-2023,12-12-2024,15.99,297,Sci-Fi,3,1,YES,667,75,India,PayPal,German,89,4.5,NO,Expired,4076,Tablet,55+,Afternoon
7696,John,11-07-2023,30-11-2024,15.99,235,Action,2,5,NO,709,151,UK,Debit Card,German,72,3.7,NO,Active,2163,Laptop,45-54,Afternoon
8552,Amber,22-11-2023,27-11-2024,15.99,390,Action,2,4,NO,537,101,UK,Debit Card,Spanish,64,3,YES,Active,3726,Desktop,55+,Morning
5065,Daniel,24-02-2023,30-11-2024,11.99,362,Romance,2,6,YES,490,22,UK,Cryptocurrency,German,62,4.7,YES,Paused,47,Desktop,55+,Afternoon
6878,Mary,26-04-2024,27-11-2024,7.99,136,Sci-Fi,5,5,YES,20,18,Canada,Debit Card,Hindi,7,4.4,YES,Cancelled,4742,Tablet,35-44,Late Night
5681,Ryan,05-08-2024,12-08-2024,11.99,159,Romance,4,6,YES,824,31,India,Cryptocurrency,English,13,3.3,NO,Cancelled,2910,Desktop,18-24,Morning
4448,David,23-03-2024,16-12-2024,11.99,99,Sci-Fi,4,2,NO,319,187,Australia,Credit Card,English,58,3.6,NO,Cancelled,1180,Tablet,35-44,Morning
5795,John,25-11-2023,13-12-2024,11.99,157,Action,4,2,NO,754,23,Germany,Debit Card,Spanish,43,4.4,NO,Active,1965,Laptop,25-34,Morning
5320,Katherine,28-09-2023,12-09-2024,11.99,123,Documentary,1,6,NO,718,25,USA,PayPal,German,73,4.4,NO,Expired,3179,Smart TV,25-34,Morning
